Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
50325,C003,Premium Gift Box Set,8,2010-01-09,29.99,100052,United Kingdom,239.92
50326,G007,Silk Scarf,4,2010-01-09,22.99,100164,United Kingdom,91.96
50327,H008,Chocolate Gift Box,5,2010-01-09,14.99,100550,United Kingdom,74.95
50328,J010,Wool Blanket,10,2010-01-09,27.99,100122,United Kingdom,279.9
50329,E005,Scented Candle Set,10,2010-01-09,18.99,100345,United Kingdom,189.89999999999998
50330,G007,Silk Scarf,10,2010-01-10,22.99,100316,USA,229.89999999999998
50331,J010,Wool Blanket,8,2010-01-10,27.99,100272,Germany,223.92
50332,C003,Premium Gift Box Set,25,2010-01-10,29.99,100739,France,749.75
50333,C003,Premium Gift Box Set,21,2010-01-10,29.99,100794,France,629.79
50334,H008,Chocolate Gift Box,9,2010-01-10,14.99,100386,United Kingdom,134.91
50335,E005,Scented Candle Set,10,2010-01-10,18.99,100496,United Kingdom,189.89999999999998
50336,H008,Chocolate Gift Box,8,2010-01-10,14.99,100667,United Kingdom,119.92
50337,C003,Premium Gift Box Set,6,2010-01-10,29.99,100180,United Kingdom,179.94
50338,C003,Premium Gift Box Set,15,2010-01-10,29.99,100292,United Kingdom,449.84999999999997
50339,C003,Premium Gift Box Set,24,2010-01-10,29.99,100655,United Kingdom,719.76
50340,F006,Wooden Photo Frame,7,2010-01-10,9.99,100719,France,69.93
50341,C003,Premium Gift Box Set,23,2010-01-10,29.99,100501,United Kingdom,689.77
50342,I009,Silver Earrings,8,2010-01-10,19.99,100689,United Kingdom,159.92
50343,B002,Decorative Wall Clock,9,2010-01-10,24.99,100062,United Kingdom,224.91
50344,G007,Silk Scarf,6,2010-01-10,22.99,100392,United Kingdom,137.94
50345,G007,Silk Scarf,2,2010-01-10,22.99,100700,Germany,45.98
50346,C003,Premium Gift Box Set,16,2010-01-10,29.99,100122,United Kingdom,479.84
50347,I009,Silver Earrings,7,2010-01-10,19.99,100545,United Kingdom,139.92999999999998
50348,C003,Premium Gift Box Set,24,2010-01-10,29.99,100689,USA,719.76
50349,C003,Premium Gift Box Set,6,2010-01-10,29.99,100144,United Kingdom,179.94
50350,F006,Wooden Photo Frame,4,2010-01-10,9.99,100310,United Kingdom,39.96
50351,A001,Ceramic Coffee Mug Set,7,2010-01-11,15.99,100570,United Kingdom,111.93
50352,C003,Premium Gift Box Set,16,2010-01-11,29.99,100659,Germany,479.84
50353,I009,Silver Earrings,6,2010-01-11,19.99,100714,United Kingdom,119.94
50354,E005,Scented Candle Set,7,2010-01-11,18.99,100189,Spain,132.92999999999998
50355,D004,Leather Journal,4,2010-01-11,12.99,100308,USA,51.96
50356,C003,Premium Gift Box Set,19,2010-01-11,29.99,100060,France,569.81
50357,G007,Silk Scarf,9,2010-01-11,22.99,100543,United Kingdom,206.91
50358,E005,Scented Candle Set,4,2010-01-11,18.99,100339,Germany,75.96
50359,C003,Premium Gift Box Set,19,2010-01-11,29.99,100380,United Kingdom,569.81
50360,D004,Leather Journal,1,2010-01-11,12.99,100275,United Kingdom,12.99
50361,J010,Wool Blanket,1,2010-01-11,27.99,100075,United Kingdom,27.99
50362,J010,Wool Blanket,9,2010-01-11,27.99,100223,United Kingdom,251.91
50363,C003,Premium Gift Box Set,15,2010-01-11,29.99,100311,United Kingdom,449.84999999999997
50364,C003,Premium Gift Box Set,11,2010-01-11,29.99,100760,United Kingdom,329.89
50365,H008,Chocolate Gift Box,4,2010-01-11,14.99,100713,France,59.96
50366,G007,Silk Scarf,4,2010-01-11,22.99,100566,United Kingdom,91.96
50367,G007,Silk Scarf,8,2010-01-11,22.99,100547,Germany,183.92
50368,E005,Scented Candle Set,6,2010-01-11,18.99,100526,United Kingdom,113.94
50369,H008,Chocolate Gift Box,6,2010-01-11,14.99,100209,United Kingdom,89.94
50370,C003,Premium Gift Box Set,23,2010-01-11,29.99,100227,Spain,689.77
50371,C003,Premium Gift Box Set,13,2010-01-11,29.99,100567,France,389.87
50372,G007,Silk Scarf,5,2010-01-11,22.99,100157,United Kingdom,114.94999999999999
50373,G007,Silk Scarf,10,2010-01-11,22.99,100252,United Kingdom,229.89999999999998
50374,F006,Wooden Photo Frame,5,2010-01-11,9.99,100782,United Kingdom,49.95
50375,H008,Chocolate Gift Box,8,2010-01-11,14.99,100173,Spain,119.92
50376,A001,Ceramic Coffee Mug Set,3,2010-01-11,15.99,100738,United Kingdom,47.97
50377,I009,Silver Earrings,1,2010-01-11,19.99,100537,United Kingdom,19.99
50378,B002,Decorative Wall Clock,1,2010-01-11,24.99,100783,United Kingdom,24.99
50379,D004,Leather Journal,2,2010-01-11,12.99,100725,United Kingdom,25.98
50380,C003,Premium Gift Box Set,21,2010-01-11,29.99,100467,United Kingdom,629.79
50381,C003,Premium Gift Box Set,25,2010-01-11,29.99,100683,France,749.75
50382,H008,Chocolate Gift Box,1,2010-01-11,14.99,100007,United Kingdom,14.99
50383,C003,Premium Gift Box Set,5,2010-01-11,29.99,100543,USA,149.95
50384,E005,Scented Candle Set,1,2010-01-11,18.99,100515,USA,18.99
50385,A001,Ceramic Coffee Mug Set,2,2010-01-11,15.99,100099,United Kingdom,31.98
50386,C003,Premium Gift Box Set,11,2010-01-11,29.99,100635,United Kingdom,329.89
50387,F006,Wooden Photo Frame,5,2010-01-11,9.99,100407,United Kingdom,49.95
50388,G007,Silk Scarf,8,2010-01-11,22.99,100579,United Kingdom,183.92
50389,D004,Leather Journal,5,2010-01-11,12.99,100701,United Kingdom,64.95
50390,C003,Premium Gift Box Set,7,2010-01-11,29.99,100416,United Kingdom,209.92999999999998
50391,H008,Chocolate Gift Box,1,2010-01-11,14.99,100653,United Kingdom,14.99
50392,B002,Decorative Wall Clock,8,2010-01-11,24.99,100445,Germany,199.92
50393,J010,Wool Blanket,2,2010-01-11,27.99,100541,United Kingdom,55.98
50394,C003,Premium Gift Box Set,23,2010-01-11,29.99,100487,United Kingdom,689.77
50395,C003,Premium Gift Box Set,7,2010-01-11,29.99,100701,United Kingdom,209.92999999999998
50396,J010,Wool Blanket,1,2010-01-11,27.99,100184,United Kingdom,27.99
50397,C003,Premium Gift Box Set,11,2010-01-11,29.99,100602,United Kingdom,329.89
50398,G007,Silk Scarf,2,2010-01-11,22.99,100307,United Kingdom,45.98
50399,J010,Wool Blanket,7,2010-01-11,27.99,100694,United Kingdom,195.92999999999998
50400,A001,Ceramic Coffee Mug Set,2,2010-01-11,15.99,100513,Spain,31.98
50401,C003,Premium Gift Box Set,8,2010-01-11,29.99,100448,United Kingdom,239.92
50402,F006,Wooden Photo Frame,10,2010-01-11,9.99,100788,France,99.9
50403,G007,Silk Scarf,6,2010-01-11,22.99,100031,Germany,137.94
50404,H008,Chocolate Gift Box,8,2010-01-11,14.99,100234,United Kingdom,119.92
50405,G007,Silk Scarf,7,2010-01-11,22.99,100191,Germany,160.92999999999998
50406,G007,Silk Scarf,2,2010-01-11,22.99,100791,France,45.98
50407,D004,Leather Journal,2,2010-01-11,12.99,100085,United Kingdom,25.98
50408,C003,Premium Gift Box Set,25,2010-01-11,29.99,100158,Spain,749.75
50409,F006,Wooden Photo Frame,2,2010-01-11,9.99,100094,United Kingdom,19.98
50410,H008,Chocolate Gift Box,6,2010-01-11,14.99,100780,United Kingdom,89.94
50411,C003,Premium Gift Box Set,7,2010-01-11,29.99,100192,United Kingdom,209.92999999999998
50412,I009,Silver Earrings,9,2010-01-11,19.99,100418,United Kingdom,179.91
50413,C003,Premium Gift Box Set,16,2010-01-11,29.99,100568,United Kingdom,479.84
50414,F006,Wooden Photo Frame,7,2010-01-11,9.99,100013,United Kingdom,69.93
50415,B002,Decorative Wall Clock,9,2010-01-11,24.99,100249,France,224.91
50416,G007,Silk Scarf,3,2010-01-11,22.99,100143,United Kingdom,68.97
50417,H008,Chocolate Gift Box,3,2010-01-11,14.99,100065,United Kingdom,44.97
50418,E005,Scented Candle Set,8,2010-01-12,18.99,100079,United Kingdom,151.92
50419,D004,Leather Journal,8,2010-01-12,12.99,100609,France,103.92
50420,C003,Premium Gift Box Set,8,2010-01-12,29.99,100139,United Kingdom,239.92
50421,C003,Premium Gift Box Set,17,2010-01-12,29.99,100341,France,509.83
50422,F006,Wooden Photo Frame,8,2010-01-12,9.99,100343,United Kingdom,79.92
50423,J010,Wool Blanket,3,2010-01-12,27.99,100308,United Kingdom,83.97
50424,D004,Leather Journal,8,2010-01-12,12.99,100322,United Kingdom,103.92
50425,F006,Wooden Photo Frame,5,2010-01-12,9.99,100753,USA,49.95
50426,J010,Wool Blanket,4,2010-01-12,27.99,100334,United Kingdom,111.96
50427,G007,Silk Scarf,6,2010-01-12,22.99,100117,France,137.94
50428,C003,Premium Gift Box Set,22,2010-01-12,29.99,100185,Germany,659.78
50429,C003,Premium Gift Box Set,19,2010-01-12,29.99,100726,United Kingdom,569.81
50430,E005,Scented Candle Set,2,2010-01-12,18.99,100419,Germany,37.98
50431,E005,Scented Candle Set,4,2010-01-12,18.99,100259,Germany,75.96
50432,C003,Premium Gift Box Set,18,2010-01-12,29.99,100387,United Kingdom,539.8199999999999
50433,J010,Wool Blanket,8,2010-01-12,27.99,100597,United Kingdom,223.92
50434,G007,Silk Scarf,9,2010-01-12,22.99,100038,United Kingdom,206.91
50435,I009,Silver Earrings,10,2010-01-12,19.99,100654,United Kingdom,199.89999999999998
50436,C003,Premium Gift Box Set,12,2010-01-12,29.99,100674,Germany,359.88
50437,J010,Wool Blanket,1,2010-01-12,27.99,100577,Germany,27.99
50438,G007,Silk Scarf,6,2010-01-12,22.99,100441,United Kingdom,137.94
50439,C003,Premium Gift Box Set,13,2010-01-12,29.99,100228,United Kingdom,389.87
50440,I009,Silver Earrings,10,2010-01-12,19.99,100705,France,199.89999999999998
50441,C003,Premium Gift Box Set,16,2010-01-12,29.99,100401,United Kingdom,479.84
50442,J010,Wool Blanket,9,2010-01-12,27.99,100155,United Kingdom,251.91
50443,H008,Chocolate Gift Box,2,2010-01-12,14.99,100303,United Kingdom,29.98
50444,B002,Decorative Wall Clock,2,2010-01-12,24.99,100748,United Kingdom,49.98
50445,F006,Wooden Photo Frame,8,2010-01-12,9.99,100212,United Kingdom,79.92
50446,H008,Chocolate Gift Box,2,2010-01-12,14.99,100449,USA,29.98
50447,F006,Wooden Photo Frame,2,2010-01-12,9.99,100308,United Kingdom,19.98
50448,B002,Decorative Wall Clock,1,2010-01-12,24.99,100352,Germany,24.99
50449,C003,Premium Gift Box Set,10,2010-01-12,29.99,100759,United Kingdom,299.9
50450,I009,Silver Earrings,3,2010-01-12,19.99,100339,France,59.97
50451,H008,Chocolate Gift Box,4,2010-01-12,14.99,100415,Germany,59.96
50452,C003,Premium Gift Box Set,25,2010-01-12,29.99,100674,United Kingdom,749.75
50453,J010,Wool Blanket,4,2010-01-12,27.99,100461,France,111.96
50454,C003,Premium Gift Box Set,11,2010-01-12,29.99,100211,United Kingdom,329.89
50455,B002,Decorative Wall Clock,10,2010-01-12,24.99,100105,United Kingdom,249.89999999999998
50456,C003,Premium Gift Box Set,15,2010-01-12,29.99,100202,United Kingdom,449.84999999999997
50457,C003,Premium Gift Box Set,20,2010-01-12,29.99,100541,Germany,599.8
50458,G007,Silk Scarf,10,2010-01-12,22.99,100402,France,229.89999999999998
50459,C003,Premium Gift Box Set,16,2010-01-12,29.99,100469,France,479.84
50460,C003,Premium Gift Box Set,14,2010-01-12,29.99,100630,France,419.85999999999996
50461,C003,Premium Gift Box Set,9,2010-01-12,29.99,100321,United Kingdom,269.90999999999997
50462,C003,Premium Gift Box Set,8,2010-01-12,29.99,100188,United Kingdom,239.92
50463,I009,Silver Earrings,7,2010-01-12,19.99,100429,France,139.92999999999998
50464,C003,Premium Gift Box Set,17,2010-01-12,29.99,100434,United Kingdom,509.83
50465,I009,Silver Earrings,3,2010-01-12,19.99,100569,United Kingdom,59.97
50466,A001,Ceramic Coffee Mug Set,3,2010-01-12,15.99,100323,United Kingdom,47.97
50467,F006,Wooden Photo Frame,1,2010-01-12,9.99,100497,United Kingdom,9.99
50468,C003,Premium Gift Box Set,17,2010-01-12,29.99,100576,United Kingdom,509.83
50469,G007,Silk Scarf,8,2010-01-12,22.99,100426,USA,183.92
50470,H008,Chocolate Gift Box,3,2010-01-12,14.99,100085,France,44.97
50471,C003,Premium Gift Box Set,12,2010-01-12,29.99,100300,United Kingdom,359.88
50472,I009,Silver Earrings,5,2010-01-12,19.99,100173,Italy,99.94999999999999
50473,H008,Chocolate Gift Box,9,2010-01-12,14.99,100524,United Kingdom,134.91
50474,E005,Scented Candle Set,9,2010-01-12,18.99,100376,United Kingdom,170.91
50475,H008,Chocolate Gift Box,9,2010-01-13,14.99,100224,United Kingdom,134.91
50476,C003,Premium Gift Box Set,25,2010-01-13,29.99,100770,United Kingdom,749.75
50477,C003,Premium Gift Box Set,19,2010-01-13,29.99,100270,United Kingdom,569.81
50478,B002,Decorative Wall Clock,8,2010-01-13,24.99,100121,Italy,199.92
50479,D004,Leather Journal,10,2010-01-13,12.99,100706,United Kingdom,129.9
50480,J010,Wool Blanket,7,2010-01-13,27.99,100170,France,195.92999999999998
50481,C003,Premium Gift Box Set,11,2010-01-13,29.99,100212,United Kingdom,329.89
50482,I009,Silver Earrings,5,2010-01-13,19.99,100612,United Kingdom,99.94999999999999
50483,C003,Premium Gift Box Set,14,2010-01-13,29.99,100297,France,419.85999999999996
50484,I009,Silver Earrings,2,2010-01-13,19.99,100139,Spain,39.98
50485,C003,Premium Gift Box Set,13,2010-01-13,29.99,100672,United Kingdom,389.87
50486,A001,Ceramic Coffee Mug Set,4,2010-01-13,15.99,100150,USA,63.96
50487,D004,Leather Journal,7,2010-01-13,12.99,100502,United Kingdom,90.93
50488,E005,Scented Candle Set,7,2010-01-13,18.99,100385,United Kingdom,132.92999999999998
50489,C003,Premium Gift Box Set,7,2010-01-13,29.99,100413,United Kingdom,209.92999999999998
50490,F006,Wooden Photo Frame,8,2010-01-13,9.99,100500,United Kingdom,79.92
50491,B002,Decorative Wall Clock,8,2010-01-13,24.99,100651,Germany,199.92
50492,B002,Decorative Wall Clock,9,2010-01-13,24.99,100408,United Kingdom,224.91
50493,D004,Leather Journal,8,2010-01-13,12.99,100275,United Kingdom,103.92
50494,F006,Wooden Photo Frame,9,2010-01-13,9.99,100592,United Kingdom,89.91
50495,H008,Chocolate Gift Box,6,2010-01-13,14.99,100699,Italy,89.94
50496,C003,Premium Gift Box Set,8,2010-01-13,29.99,100642,United Kingdom,239.92
50497,C003,Premium Gift Box Set,10,2010-01-13,29.99,100452,United Kingdom,299.9
50498,C003,Premium Gift Box Set,18,2010-01-13,29.99,100208,USA,539.8199999999999
50499,E005,Scented Candle Set,3,2010-01-13,18.99,100281,United Kingdom,56.97
50500,E005,Scented Candle Set,2,2010-01-13,18.99,100381,Germany,37.98
50501,A001,Ceramic Coffee Mug Set,1,2010-01-13,15.99,100406,Germany,15.99
50502,D004,Leather Journal,7,2010-01-13,12.99,100672,United Kingdom,90.93
50503,C003,Premium Gift Box Set,11,2010-01-13,29.99,100489,United Kingdom,329.89
50504,C003,Premium Gift Box Set,12,2010-01-13,29.99,100532,Germany,359.88
50505,C003,Premium Gift Box Set,15,2010-01-13,29.99,100124,United Kingdom,449.84999999999997
50506,H008,Chocolate Gift Box,2,2010-01-13,14.99,100235,United Kingdom,29.98
50507,B002,Decorative Wall Clock,2,2010-01-14,24.99,100321,United Kingdom,49.98
50508,A001,Ceramic Coffee Mug Set,7,2010-01-14,15.99,100793,Spain,111.93
50509,A001,Ceramic Coffee Mug Set,2,2010-01-14,15.99,100544,France,31.98
50510,C003,Premium Gift Box Set,25,2010-01-14,29.99,100169,United Kingdom,749.75
50511,D004,Leather Journal,3,2010-01-14,12.99,100422,France,38.97
50512,D004,Leather Journal,2,2010-01-14,12.99,100103,United Kingdom,25.98
50513,J010,Wool Blanket,7,2010-01-14,27.99,100360,United Kingdom,195.92999999999998
50514,A001,Ceramic Coffee Mug Set,4,2010-01-14,15.99,100284,Germany,63.96
50515,C003,Premium Gift Box Set,22,2010-01-14,29.99,100616,France,659.78
50516,E005,Scented Candle Set,1,2010-01-14,18.99,100675,United Kingdom,18.99
50517,C003,Premium Gift Box Set,24,2010-01-14,29.99,100522,United Kingdom,719.76
50518,E005,Scented Candle Set,1,2010-01-14,18.99,100246,United Kingdom,18.99
50519,D004,Leather Journal,8,2010-01-14,12.99,100654,France,103.92
50520,C003,Premium Gift Box Set,5,2010-01-14,29.99,100370,United Kingdom,149.95
50521,C003,Premium Gift Box Set,23,2010-01-14,29.99,100431,United Kingdom,689.77
50522,A001,Ceramic Coffee Mug Set,8,2010-01-14,15.99,100789,United Kingdom,127.92
50523,C003,Premium Gift Box Set,7,2010-01-14,29.99,100015,United Kingdom,209.92999999999998
50524,C003,Premium Gift Box Set,6,2010-01-14,29.99,100408,United Kingdom,179.94
50525,I009,Silver Earrings,7,2010-01-14,19.99,100434,USA,139.92999999999998
50526,I009,Silver Earrings,9,2010-01-14,19.99,100631,United Kingdom,179.91
50527,E005,Scented Candle Set,2,2010-01-14,18.99,100524,United Kingdom,37.98
50528,A001,Ceramic Coffee Mug Set,9,2010-01-14,15.99,100335,United Kingdom,143.91
50529,B002,Decorative Wall Clock,5,2010-01-14,24.99,100716,United Kingdom,124.94999999999999
50530,D004,Leather Journal,1,2010-01-14,12.99,100251,United Kingdom,12.99
50531,B002,Decorative Wall Clock,8,2010-01-14,24.99,100627,France,199.92
50532,C003,Premium Gift Box Set,10,2010-01-14,29.99,100123,United Kingdom,299.9
50533,C003,Premium Gift Box Set,10,2010-01-14,29.99,100509,United Kingdom,299.9
50534,E005,Scented Candle Set,3,2010-01-14,18.99,100381,United Kingdom,56.97
50535,E005,Scented Candle Set,2,2010-01-14,18.99,100790,United Kingdom,37.98
50536,G007,Silk Scarf,5,2010-01-14,22.99,100537,United Kingdom,114.94999999999999
50537,J010,Wool Blanket,2,2010-01-14,27.99,100509,United Kingdom,55.98
50538,C003,Premium Gift Box Set,20,2010-01-14,29.99,100581,United Kingdom,599.8
50539,E005,Scented Candle Set,2,2010-01-14,18.99,100588,Germany,37.98
50540,D004,Leather Journal,9,2010-01-14,12.99,100003,United Kingdom,116.91
50541,C003,Premium Gift Box Set,12,2010-01-14,29.99,100048,United Kingdom,359.88
50542,A001,Ceramic Coffee Mug Set,3,2010-01-15,15.99,100037,France,47.97
50543,G007,Silk Scarf,4,2010-01-15,22.99,100330,United Kingdom,91.96
50544,F006,Wooden Photo Frame,5,2010-01-15,9.99,100080,France,49.95
50545,I009,Silver Earrings,1,2010-01-15,19.99,100184,United Kingdom,19.99
50546,C003,Premium Gift Box Set,17,2010-01-15,29.99,100071,United Kingdom,509.83
50547,E005,Scented Candle Set,6,2010-01-15,18.99,100089,France,113.94
50548,F006,Wooden Photo Frame,4,2010-01-15,9.99,100299,France,39.96
50549,J010,Wool Blanket,4,2010-01-15,27.99,100476,United Kingdom,111.96
50550,H008,Chocolate Gift Box,4,2010-01-15,14.99,100751,United Kingdom,59.96
50551,D004,Leather Journal,3,2010-01-15,12.99,100007,United Kingdom,38.97
50552,C003,Premium Gift Box Set,22,2010-01-15,29.99,100355,Germany,659.78
50553,C003,Premium Gift Box Set,15,2010-01-15,29.99,100002,Italy,449.84999999999997
50554,E005,Scented Candle Set,2,2010-01-15,18.99,100211,United Kingdom,37.98
50555,G007,Silk Scarf,8,2010-01-15,22.99,100062,United Kingdom,183.92
50556,B002,Decorative Wall Clock,1,2010-01-15,24.99,100238,United Kingdom,24.99
50557,F006,Wooden Photo Frame,8,2010-01-15,9.99,100766,United Kingdom,79.92
50558,I009,Silver Earrings,3,2010-01-15,19.99,100653,United Kingdom,59.97
50559,C003,Premium Gift Box Set,23,2010-01-15,29.99,100064,United Kingdom,689.77
50560,A001,Ceramic Coffee Mug Set,4,2010-01-15,15.99,100299,United Kingdom,63.96
50561,G007,Silk Scarf,6,2010-01-15,22.99,100326,United Kingdom,137.94
50562,B002,Decorative Wall Clock,4,2010-01-15,24.99,100140,Italy,99.96
50563,B002,Decorative Wall Clock,3,2010-01-15,24.99,100109,United Kingdom,74.97
50564,F006,Wooden Photo Frame,7,2010-01-15,9.99,100124,United Kingdom,69.93
50565,D004,Leather Journal,8,2010-01-15,12.99,100316,United Kingdom,103.92
50566,B002,Decorative Wall Clock,2,2010-01-15,24.99,100162,Germany,49.98
50567,J010,Wool Blanket,1,2010-01-15,27.99,100221,United Kingdom,27.99
50568,C003,Premium Gift Box Set,12,2010-01-15,29.99,100365,United Kingdom,359.88
50569,E005,Scented Candle Set,5,2010-01-15,18.99,100179,United Kingdom,94.94999999999999
50570,H008,Chocolate Gift Box,9,2010-01-15,14.99,100767,France,134.91
50571,C003,Premium Gift Box Set,19,2010-01-15,29.99,100105,United Kingdom,569.81
50572,C003,Premium Gift Box Set,6,2010-01-15,29.99,100800,United Kingdom,179.94
50573,C003,Premium Gift Box Set,17,2010-01-15,29.99,100382,Germany,509.83
50574,B002,Decorative Wall Clock,10,2010-01-15,24.99,100601,United Kingdom,249.89999999999998
50575,B002,Decorative Wall Clock,1,2010-01-15,24.99,100067,United Kingdom,24.99
50576,H008,Chocolate Gift Box,3,2010-01-15,14.99,100095,United Kingdom,44.97
50577,C003,Premium Gift Box Set,19,2010-01-15,29.99,100052,United Kingdom,569.81
50578,G007,Silk Scarf,7,2010-01-15,22.99,100509,United Kingdom,160.92999999999998
50579,G007,Silk Scarf,3,2010-01-15,22.99,100363,United Kingdom,68.97
50580,E005,Scented Candle Set,5,2010-01-15,18.99,100457,United Kingdom,94.94999999999999
50581,C003,Premium Gift Box Set,24,2010-01-15,29.99,100632,United Kingdom,719.76
50582,H008,Chocolate Gift Box,7,2010-01-15,14.99,100564,United Kingdom,104.93
50583,C003,Premium Gift Box Set,13,2010-01-15,29.99,100393,United Kingdom,389.87
